lat,lon,EmergencyType,Date
52.40041896,4.8496687519999995,EMS: VEHICLE ACCIDENT,13-3-2017
52.34423324,4.94183178,EMS: NAUSEA/VOMITING,10-3-2017
52.35258849,4.878141374,EMS: GENERAL WEAKNESS,12-3-2017
52.36439013,4.886328253,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.34299379,4.895070035,EMS: CARDIAC ARREST,11-3-2017
52.38371775,4.882053865,Fire: FIRE ALARM,13-3-2017
52.35350918,4.859280877,EMS: VEHICLE ACCIDENT,14-3-2017
52.35179436,4.902358985,EMS: CARDIAC EMERGENCY,14-3-2017
52.40931947,4.912272772,Traffic: DISABLED VEHICLE -,14-3-2017
52.37147427,4.87750885,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.36153147,4.852599407,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.34503843,4.895377443,EMS: UNRESPONSIVE SUBJECT,12-3-2017
52.37163936,4.874814851,EMS: FEVER,10-3-2017
52.40066633,4.910591879,Fire: GAS-ODOR/LEAK,14-3-2017
52.37397287,4.881637936000001,Traffic: HAZARDOUS ROAD CONDITIONS -,12-3-2017
52.3738828,4.904791951,Traffic: HAZARDOUS ROAD CONDITIONS -,13-3-2017
52.35710134,4.8728551289999995,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.39284036,4.86174723,EMS: SUBJECT IN PAIN,14-3-2017
52.3927255,4.863764751000001,Fire: FIRE SPECIAL SERVICE,10-3-2017
52.41422923,4.867720393,Fire: GAS-ODOR/LEAK,13-3-2017
52.35780049,4.865489138,Traffic: DISABLED VEHICLE -,11-3-2017
52.35083345,4.878182317,EMS: LACERATIONS,14-3-2017
52.40127963,4.874982019,EMS: SUBJECT IN PAIN,14-3-2017
52.35953038,4.86246449,EMS: ABDOMINAL PAINS,11-3-2017
52.37535058,4.869018209,EMS: SYNCOPAL EPISODE,14-3-2017
52.35789681,4.887710205,EMS: FALL VICTIM,11-3-2017
52.422928799999994,4.883019374,Traffic: DISABLED VEHICLE -,10-3-2017
52.37108099,4.8612462569999995,Fire: ELECTRICAL FIRE OUTSIDE,14-3-2017
52.40693379,4.904552529,Fire: FIRE ALARM,13-3-2017
52.36170899,4.886383955,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.36077709,4.861506516,Fire: FIRE SPECIAL SERVICE,14-3-2017
52.35231447,4.881393871,EMS: SYNCOPAL EPISODE,11-3-2017
52.34885673,4.933903115,EMS: VEHICLE ACCIDENT,12-3-2017
52.35566014,4.872503743999999,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.39011567,4.873820721,EMS: CARDIAC EMERGENCY,13-3-2017
52.37062962,4.903570291,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37026072,4.88600889,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.39302497,4.890118714,EMS: FALL VICTIM,14-3-2017
52.38161409,4.8625750739999996,EMS: HEAD INJURY,12-3-2017
52.40020024,4.911758269,Fire: UNKNOWN TYPE FIRE,14-3-2017
52.3564822,4.893280829,EMS: ABDOMINAL PAINS,14-3-2017
52.38541911,4.8767848439999995,Traffic: DISABLED VEHICLE -,13-3-2017
52.34503087,4.8618524789999995,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.36141209,4.880542222,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.354168200000004,4.904538881000001,EMS: UNCONSCIOUS SUBJECT,11-3-2017
52.37797275,4.882852902,EMS: UNKNOWN MEDICAL EMERGENCY,14-3-2017
52.39948116,4.859649136,Fire: VEHICLE LEAKING FUEL,14-3-2017
52.37648719,4.891829458,Traffic: DISABLED VEHICLE -,14-3-2017
52.35629534,4.885411878,EMS: CARDIAC ARREST,11-3-2017
52.36848881,4.874641949,Traffic: DISABLED VEHICLE -,11-3-2017
52.40921913,4.8966876169999995,Traffic: ROAD OBSTRUCTION -,14-3-2017
52.36670348,4.859556461,EMS: FALL VICTIM,13-3-2017
52.38852687,4.904263736,EMS: UNKNOWN MEDICAL EMERGENCY,11-3-2017
52.37480492,4.900373999,EMS: FALL VICTIM,11-3-2017
52.40100109,4.897639282,EMS: ALLERGIC REACTION,10-3-2017
52.35332496,4.869047083,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.36292927,4.912928528999999,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38834688,4.9010286480000005,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.36698793,4.885825347,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.37376736,4.874053585,EMS: DIABETIC EMERGENCY,10-3-2017
52.36402547,4.904810556,Fire: VEHICLE ACCIDENT,13-3-2017
52.4127716,4.893549363,EMS: SEIZURES,12-3-2017
52.37575262,4.8902632630000005,EMS: GENERAL WEAKNESS,12-3-2017
52.34638766,4.889252747,Traffic: VEHICLE FIRE -,14-3-2017
52.36432424,4.920724606,Fire: VEHICLE FIRE,13-3-2017
52.36522272,4.894129088,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.37062447,4.874262255,EMS: VEHICLE ACCIDENT,10-3-2017
52.37240941,4.872929477,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.36975926,4.874392868,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.36504634,4.883341591000001,EMS: DIABETIC EMERGENCY,11-3-2017
52.39127467,4.873831299999999,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.3687529,4.91063944,EMS: HEAD INJURY,12-3-2017
52.34655109,4.871177141,Traffic: DISABLED VEHICLE -,12-3-2017
52.36502117,4.853799406,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35406368,4.885805523,EMS: VEHICLE ACCIDENT,11-3-2017
52.37934729,4.888725823,EMS: VEHICLE ACCIDENT,11-3-2017
52.36068925,4.871366986,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.35478686,4.889774721,EMS: HEAD INJURY,13-3-2017
52.38212777,4.885740279,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.407976899999994,4.895576453,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.36468596,4.899397963999999,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.35370912,4.906101245,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.36597157,4.900488407,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38417352,4.863497033,EMS: CVA/STROKE,14-3-2017
52.36747304,4.88877145,Fire: FIRE ALARM,11-3-2017
52.35867324,4.8737040160000005,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38129102,4.881299884,EMS: UNKNOWN MEDICAL EMERGENCY,12-3-2017
52.35976405,4.876853003,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37879251,4.887612325,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.32573695,4.864615748,EMS: ABDOMINAL PAINS,11-3-2017
52.36830914,4.871255647,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.34406371,4.888179318,Fire: VEHICLE ACCIDENT,13-3-2017
52.36889138,4.889943224,EMS: ANIMAL BITE,14-3-2017
52.36209298,4.865877135,EMS: GENERAL WEAKNESS,10-3-2017
52.371630700000004,4.876747993,Traffic: DISABLED VEHICLE -,13-3-2017
52.36158911,4.889607576,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.39458455,4.877698722,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.33138725,4.892324458,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.35513889,4.885118201,Fire: RESCUE - GENERAL,11-3-2017
52.34488857,4.907686619,EMS: HEMORRHAGING,10-3-2017
52.34689826,4.87873348,EMS: HEMORRHAGING,12-3-2017
52.36612484,4.865781006000001,EMS: EMS SPECIAL SERVICE,10-3-2017
52.33375847,4.899981826,Fire: VEHICLE FIRE,10-3-2017
52.36451794,4.881509117,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38706889,4.876069439,EMS: CARDIAC EMERGENCY,14-3-2017
52.38800366,4.873310776,EMS: CARDIAC EMERGENCY,14-3-2017
52.35094914,4.886072383,EMS: BACK PAINS/INJURY,10-3-2017
52.357975700000004,4.912979214,EMS: UNRESPONSIVE SUBJECT,13-3-2017
52.36988162,4.870450719,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.370156200000004,4.87661776,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.35596623,4.894814537,EMS: SUBJECT IN PAIN,13-3-2017
52.33687211,4.8624736969999995,EMS: FALL VICTIM,11-3-2017
52.36458507,4.8747766530000005,EMS: VEHICLE ACCIDENT,11-3-2017
52.36475626,4.880899562,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35687412,4.8787318939999995,Fire: FIRE ALARM,14-3-2017
52.36659470000001,4.915979757,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.38202506,4.891457115,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.37596514,4.878411112,EMS: MATERNITY,12-3-2017
52.3545464,4.905821527,EMS: ABDOMINAL PAINS,14-3-2017
52.38382152,4.878980362,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.3435914,4.867673311,EMS: ASSAULT VICTIM,13-3-2017
52.36020285,4.891028311,EMS: CARDIAC EMERGENCY,12-3-2017
52.39556336,4.922356689,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.39466443,4.849588824,EMS: ABDOMINAL PAINS,14-3-2017
52.35849209,4.90777611,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.35572173,4.899576044,EMS: SYNCOPAL EPISODE,14-3-2017
52.34595619,4.874427756,EMS: ABDOMINAL PAINS,13-3-2017
52.36700294,4.893786554,EMS: FALL VICTIM,10-3-2017
52.38344012,4.8768196889999995,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37800544,4.881073723,Fire: FIRE INVESTIGATION,14-3-2017
52.37852213,4.855014323,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38964965,4.905197489,Fire: FIRE ALARM,13-3-2017
52.37046492,4.854460111,EMS: SUBJECT IN PAIN,14-3-2017
52.37652456,4.896223043,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.37276695,4.892517626,Fire: FIRE ALARM,10-3-2017
52.39573937,4.87449526,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.39570003,4.85807912,EMS: FALL VICTIM,12-3-2017
52.34645858,4.938266059,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37107755,4.886260887,EMS: VEHICLE ACCIDENT,11-3-2017
52.34516902,4.91827909,EMS: DIABETIC EMERGENCY,13-3-2017
52.37618848,4.855973175,EMS: GENERAL WEAKNESS,14-3-2017
52.36880311,4.874179047,EMS: FALL VICTIM,14-3-2017
52.33904973,4.886262366,EMS: CARDIAC EMERGENCY,12-3-2017
52.34874659,4.868818023,EMS: FALL VICTIM,11-3-2017
52.34982178,4.893528218,EMS: GENERAL WEAKNESS,13-3-2017
52.35687604,4.8781440510000005,Fire: VEHICLE ACCIDENT,12-3-2017
52.38233026,4.855277791000001,EMS: UNCONSCIOUS SUBJECT,13-3-2017
52.37127553,4.881703857,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35624715,4.8988125060000005,EMS: VEHICLE ACCIDENT,12-3-2017
52.36543141,4.873795491,EMS: HEMORRHAGING,11-3-2017
52.36401087,4.856549262,Fire: VEHICLE FIRE,13-3-2017
52.34501315,4.894784348,EMS: EMS SPECIAL SERVICE,13-3-2017
52.34750338,4.922751943,EMS: FALL VICTIM,11-3-2017
52.38599945,4.84131388,EMS: ABDOMINAL PAINS,14-3-2017
52.36971557,4.9211104610000005,EMS: CARDIAC EMERGENCY,14-3-2017
52.40040318,4.89570861,EMS: ALTERED MENTAL STATUS,10-3-2017
52.35802499,4.900127296,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37127717,4.88663014,Traffic: DISABLED VEHICLE -,11-3-2017
52.32797833,4.889249765,Traffic: DISABLED VEHICLE -,12-3-2017
52.37069671,4.9208866019999995,EMS: CVA/STROKE,13-3-2017
52.37828831,4.866935322,EMS: VEHICLE ACCIDENT,13-3-2017
52.33239445,4.908005057,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38384245,4.892088628,EMS: FALL VICTIM,11-3-2017
52.39448285,4.901190785,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36512188,4.880407117,EMS: SUBJECT IN PAIN,14-3-2017
52.36775185,4.903012368,EMS: ALTERED MENTAL STATUS,13-3-2017
52.36675131,4.893147094,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37965316,4.881552212,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.3853053,4.893752396,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.33968673,4.8885812369999995,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.33716707,4.879163364,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.39895718,4.868889501,EMS: FALL VICTIM,14-3-2017
52.37816017,4.880630409,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.3584371,4.870386829,EMS: MATERNITY,12-3-2017
52.38651044,4.8837520539999995,Traffic: DISABLED VEHICLE -,11-3-2017
52.366055200000005,4.916343807,EMS: CARDIAC EMERGENCY,10-3-2017
52.36777612,4.900057418,Fire: FIRE INVESTIGATION,13-3-2017
52.37167068,4.862294728,EMS: GENERAL WEAKNESS,14-3-2017
52.42322453,4.85112886,EMS: CARDIAC ARREST,10-3-2017
52.35911324,4.883464656,EMS: CARDIAC EMERGENCY,10-3-2017
52.34839207,4.862205455,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35170855,4.879122208,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35101611,4.895509003,Fire: APPLIANCE FIRE,13-3-2017
52.37605454,4.8679867869999995,EMS: VEHICLE ACCIDENT,10-3-2017
52.3911646,4.8563560919999995,Traffic: DISABLED VEHICLE -,11-3-2017
52.37045301,4.867414493,Traffic: ROAD OBSTRUCTION -,10-3-2017
52.38404464,4.878417402,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.39553036,4.870189506,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.37345006,4.880903846,EMS: S/B AT HELICOPTER LANDING,11-3-2017
52.34080491,4.836061297,EMS: HEAD INJURY,12-3-2017
52.36196418,4.849266387,EMS: ALTERED MENTAL STATUS,10-3-2017
52.35293355,4.910793674,EMS: DIABETIC EMERGENCY,10-3-2017
52.35395968,4.899804594,EMS: MEDICAL ALERT ALARM,14-3-2017
52.35414246,4.864661788,EMS: FALL VICTIM,12-3-2017
52.35335367,4.873521059,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.34973004,4.903654582,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.35690223,4.873941493,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.37599513,4.836893012,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.32535,4.865287485,Fire: FIRE ALARM,13-3-2017
52.39137008,4.90089608,Fire: VEHICLE ACCIDENT,11-3-2017
52.36123109,4.900614109,Fire: FIRE INVESTIGATION,11-3-2017
52.365530299999996,4.8465370530000005,EMS: GENERAL WEAKNESS,10-3-2017
52.3592352,4.882665971000001,EMS: FALL VICTIM,14-3-2017
52.391282399999994,4.879242603,EMS: UNCONSCIOUS SUBJECT,14-3-2017
52.37696306,4.885528678,EMS: HEMORRHAGING,12-3-2017
52.34766952,4.846700278999999,Fire: VEHICLE ACCIDENT,11-3-2017
52.36035551,4.878729718,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.343979,4.876371066,Fire: FIRE ALARM,12-3-2017
52.40916645,4.898840991,Fire: FIRE INVESTIGATION,11-3-2017
52.38498048,4.88013521,EMS: BACK PAINS/INJURY,11-3-2017
52.35903281,4.880611436000001,Traffic: DISABLED VEHICLE -,10-3-2017
52.37486334,4.879752582,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37526787,4.8792238039999996,EMS: ABDOMINAL PAINS,11-3-2017
52.38281534,4.88651578,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.378105600000005,4.93122965,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.37026341,4.878127432,EMS: ALTERED MENTAL STATUS,12-3-2017
52.36344574,4.892749221,EMS: GENERAL WEAKNESS,12-3-2017
52.36105183,4.8893241419999995,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37604333,4.901268844,EMS: OVERDOSE,13-3-2017
52.35377837,4.884435377,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.36667341,4.881209086,Fire: CARBON MONOXIDE DETECTOR,12-3-2017
52.3558339,4.869465456,EMS: SUBJECT IN PAIN,13-3-2017
52.36285888,4.873773605,Fire: BUILDING FIRE,13-3-2017
52.40604403,4.86717153,Traffic: ROAD OBSTRUCTION -,14-3-2017
52.36058526,4.900096645,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.40154715,4.865925149,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37545515,4.88347964,EMS: FALL VICTIM,14-3-2017
52.39565406,4.875088869,EMS: HEAD INJURY,14-3-2017
52.35014038,4.880881383,Traffic: DISABLED VEHICLE -,12-3-2017
52.36922951,4.91110277,Fire: GAS-ODOR/LEAK,12-3-2017
52.32373528,4.890976188,Fire: FIRE ALARM,11-3-2017
52.414931599999996,4.8932489939999995,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.34706717,4.898888308,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.3651389,4.878741843,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.38584089,4.901969564,Fire: GAS-ODOR/LEAK,12-3-2017
52.36314186,4.852884344,Fire: WOODS/FIELD FIRE,10-3-2017
52.36317889,4.916913081000001,EMS: HEMORRHAGING,12-3-2017
52.37624449,4.857946475,Fire: VEHICLE ACCIDENT,14-3-2017
52.39149582,4.873555135,Fire: FIRE INVESTIGATION,14-3-2017
52.3784976,4.876444571,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.34656673,4.897505732,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.39512295,4.857377008,EMS: HEMORRHAGING,14-3-2017
52.35272075,4.872822742,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.3632026,4.873187722,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.35531384,4.871146693,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38006769,4.8697401639999995,EMS: CARDIAC EMERGENCY,13-3-2017
52.38882804,4.866017094,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.39319613,4.878643837,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.36878196,4.8923256319999995,Fire: FIRE ALARM,10-3-2017
52.36055334,4.880056188,EMS: SUBJECT IN PAIN,13-3-2017
52.39717676,4.909944551000001,EMS: CARDIAC EMERGENCY,10-3-2017
52.35972179,4.909401957,EMS: SUBJECT IN PAIN,10-3-2017
52.35832668,4.8744338869999995,EMS: SUBJECT IN PAIN,11-3-2017
52.3686907,4.889980755,EMS: CARDIAC EMERGENCY,10-3-2017
52.39480834,4.8994588939999995,EMS: CARDIAC EMERGENCY,10-3-2017
52.36442361,4.922194565,EMS: UNCONSCIOUS SUBJECT,11-3-2017
52.36894282,4.846860657,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.3930957,4.868987168,EMS: VEHICLE ACCIDENT,14-3-2017
52.39385896,4.871287822,Fire: RESCUE - ELEVATOR,12-3-2017
52.41191725,4.877724164,Fire: FIRE ALARM,13-3-2017
52.38870716,4.845650869,Traffic: DISABLED VEHICLE -,12-3-2017
52.37785355,4.901719364,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.33030885,4.88212575,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.39060509,4.865361978999999,EMS: SUBJECT IN PAIN,12-3-2017
52.39038992,4.878630673,Fire: FIRE SPECIAL SERVICE,13-3-2017
52.33756363,4.840793685,EMS: ALLERGIC REACTION,11-3-2017
52.32332945,4.9001041260000004,EMS: GENERAL WEAKNESS,14-3-2017
52.35784578,4.898737022,EMS: SYNCOPAL EPISODE,14-3-2017
52.36411031,4.86406773,EMS: CARBON MONOXIDE DETECTOR,14-3-2017
52.37348987,4.882061726,EMS: FALL VICTIM,14-3-2017
52.42163948,4.885577423,EMS: CVA/STROKE,13-3-2017
52.37885426,4.869184687,EMS: MEDICAL ALERT ALARM,12-3-2017
52.37254581,4.8596836219999995,Fire: FIRE ALARM,11-3-2017
52.41070628,4.885515857,Fire: BUILDING FIRE,11-3-2017
52.34814571,4.875154159,EMS: HEAD INJURY,13-3-2017
52.36364553,4.8583350869999995,Fire: FIRE POLICE NEEDED,11-3-2017
52.38664638,4.900920335,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37214421,4.895737052,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.33939165,4.903119864,Fire: FIRE INVESTIGATION,13-3-2017
52.33052356,4.881809948,Fire: GAS-ODOR/LEAK,10-3-2017
52.35018646,4.885140536000001,Fire: FIRE ALARM,11-3-2017
52.34423012,4.8842291730000005,EMS: SYNCOPAL EPISODE,12-3-2017
52.38697455,4.9085324560000005,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.38823163,4.865615265,EMS: LACERATIONS,14-3-2017
52.381822,4.911956306,Traffic: VEHICLE FIRE -,10-3-2017
52.34851668,4.880933977,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.41307342,4.880137339,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.3532223,4.837361464,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.39427331,4.867900281,EMS: VEHICLE ACCIDENT,12-3-2017
52.35382681,4.861058305,EMS: FALL VICTIM,13-3-2017
52.35917194,4.864925055,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.37856225,4.866630682,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.35445183,4.876042592,EMS: FALL VICTIM,10-3-2017
52.37509684,4.887133415,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.36632552,4.869362198,EMS: SYNCOPAL EPISODE,14-3-2017
52.38661696,4.874901718,EMS: UNCONSCIOUS SUBJECT,10-3-2017
52.37645549,4.898991588,Fire: DEBRIS/FLUIDS ON HIGHWAY,12-3-2017
52.36372241,4.846029312,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.36334981,4.853519995,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.34528756,4.875290685,EMS: MEDICAL ALERT ALARM,12-3-2017
52.32371785,4.885628722,EMS: FALL VICTIM,12-3-2017
52.3698979,4.891191484,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.35789431,4.87145277,EMS: UNKNOWN MEDICAL EMERGENCY,11-3-2017
52.36921491,4.907111187,EMS: CVA/STROKE,13-3-2017
52.35363108,4.893346051,EMS: UNCONSCIOUS SUBJECT,11-3-2017
52.3566287,4.88587336,Fire: FIRE ALARM,14-3-2017
52.36522461,4.890705034,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.34548274,4.86633388,EMS: ABDOMINAL PAINS,10-3-2017
52.34263676,4.831385158,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.40177605,4.85374547,EMS: HEAD INJURY,10-3-2017
52.35967437,4.870763188,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.36884856,4.8882899989999995,EMS: ABDOMINAL PAINS,13-3-2017
52.36541582,4.891043064,Fire: BUILDING FIRE,11-3-2017
52.36820785,4.878999889,EMS: FALL VICTIM,11-3-2017
52.387901299999996,4.88250939,Fire: UNKNOWN TYPE FIRE,13-3-2017
52.40800256,4.886048466,EMS: RESCUE - ELEVATOR,11-3-2017
52.34619727,4.89812552,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.34604088,4.868272442,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.34908769,4.891786693,EMS: CVA/STROKE,11-3-2017
52.35914479,4.872427657,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.36413707,4.862240108,EMS: FALL VICTIM,14-3-2017
52.38176918,4.89689116,EMS: HEAD INJURY,13-3-2017
52.37566943,4.899553134,EMS: CARDIAC EMERGENCY,13-3-2017
52.36947067,4.873891829,EMS: CARDIAC EMERGENCY,11-3-2017
52.37742634,4.88949862,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.4098506,4.885894116,EMS: CARDIAC EMERGENCY,14-3-2017
52.36291058,4.901163148,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.39098656,4.898283787,EMS: CARDIAC ARREST,12-3-2017
52.35488114,4.881922233,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.39359353,4.91055817,EMS: MEDICAL ALERT ALARM,10-3-2017
52.34885405,4.869936452,EMS: UNCONSCIOUS SUBJECT,10-3-2017
52.37621828,4.885997317,Traffic: HAZARDOUS ROAD CONDITIONS -,10-3-2017
52.34729097,4.900135528,EMS: RESCUE - GENERAL,14-3-2017
52.36125998,4.870316821,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.33757809,4.8871697780000005,EMS: GENERAL WEAKNESS,14-3-2017
52.33951652,4.883683635,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.39316939,4.873646293999999,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38713262,4.88369855,EMS: ALTERED MENTAL STATUS,14-3-2017
52.43384369,4.896693924,EMS: ABDOMINAL PAINS,12-3-2017
52.3629513,4.869407241,EMS: MEDICAL ALERT ALARM,14-3-2017
52.40127177,4.910195412,Fire: FIRE INVESTIGATION,12-3-2017
52.39366128,4.876786963,Fire: VEHICLE ACCIDENT,12-3-2017
52.38068267,4.885919434,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.35737162,4.8301251689999996,EMS: MEDICAL ALERT ALARM,13-3-2017
52.36924142,4.899977825,EMS: FEVER,10-3-2017
52.35639966,4.8699257739999995,Traffic: DISABLED VEHICLE -,14-3-2017
52.39231013,4.855241906,Fire: FIRE ALARM,10-3-2017
52.40173508,4.852320335,Fire: FIRE ALARM,11-3-2017
52.34358583,4.892210273,EMS: VEHICLE ACCIDENT,11-3-2017
52.38526352,4.917340192,EMS: CARDIAC EMERGENCY,11-3-2017
52.36298122,4.898041876000001,EMS: MEDICAL ALERT ALARM,11-3-2017
52.3663686,4.869040252,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35321518,4.907065487,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.37128685,4.864928045,EMS: DIZZINESS,12-3-2017
52.37575896,4.860743435,EMS: MEDICAL ALERT ALARM,14-3-2017
52.36489466,4.907992159,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.32096517,4.875022305,EMS: FALL VICTIM,13-3-2017
52.35623423,4.851839237,EMS: RESPIRATORY EMERGENCY,14-3-2017
52.37400321,4.873536518,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.35258624,4.866781507,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37519997,4.854444396,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.36787053,4.888259441000001,Traffic: ROAD OBSTRUCTION -,10-3-2017
52.38060511,4.847300211,EMS: VEHICLE ACCIDENT,12-3-2017
52.34600491,4.865051932,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36371631,4.893113909,EMS: VEHICLE ACCIDENT,12-3-2017
52.34096179,4.881725033,Traffic: ROAD OBSTRUCTION -,10-3-2017
52.36997713,4.905776639,Traffic: ROAD OBSTRUCTION -,11-3-2017
52.38086749,4.884516837,EMS: SYNCOPAL EPISODE,10-3-2017
52.38580547,4.863982764,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.37214798,4.917407095,EMS: ALLERGIC REACTION,11-3-2017
52.37386397,4.869792629,Traffic: DISABLED VEHICLE -,13-3-2017
52.37108191,4.881112536,EMS: FALL VICTIM,14-3-2017
52.36007515,4.903559785,Traffic: ROAD OBSTRUCTION -,10-3-2017
52.41895795,4.897249164,EMS: VEHICLE ACCIDENT,13-3-2017
